#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type	Room	Vacanc	Matric	Priori	Special
4747 292 1119 19 38 5 11 2 1 55 37 11 1 1 
4748 370 1120 87 43 2 8 1 1 26 30 31 1 1 
4749 370 1120 87 43 2 9 1 1 27 30 31 1 1 
4750 370 1120 87 43 2 7 1 1 6 30 31 1 1 
4751 370 1120 87 43 4 8 1 1 17 30 31 1 1 
4752 370 1120 87 43 4 9 1 1 17 30 31 1 1 
4753 370 1120 87 43 4 7 1 1 6 30 31 1 1 
4762 49 1123 166 8 5 4 2 1 36 40 56 1 1 
4763 49 1123 166 8 5 5 2 1 36 40 56 1 1 
4764 132 1124 157 32 5 8 1 1 27 6 9 2 1 
4765 132 1124 157 32 5 9 1 1 27 6 9 2 1 
4766 274 1125 156 32 4 8 1 1 10 60 48 1 1 
4767 274 1125 156 32 4 9 1 1 10 60 48 1 1 
4768 274 1125 156 32 4 10 1 1 24 60 48 1 1 
4769 274 1125 156 32 4 11 1 1 23 60 48 1 1 
4770 225 1126 158 32 2 4 1 1 8 40 41 1 1 
4771 225 1126 158 32 2 5 1 1 8 40 41 1 1 
4772 430 1127 60 40 3 2 2 1 43 60 15 1 1 
4773 430 1127 60 40 3 3 2 1 43 60 15 1 1 
4774 430 1127 60 40 5 2 2 1 43 60 15 1 1 
4775 430 1127 60 40 5 3 2 1 43 60 15 1 1 
4776 206 1128 41 13 2 4 2 1 40 48 11 1 1 
4777 206 1128 41 13 2 5 2 1 40 48 11 1 1 
4778 206 1128 41 13 4 4 2 1 42 48 11 1 1 
4779 206 1128 41 13 4 5 2 1 42 48 11 1 1 
4784 431 1130 120 41 5 1 17 1 252 40 6 1 1 
4785 431 1130 120 41 5 2 17 1 236 40 6 1 1 
4786 431 1130 120 41 5 3 17 1 237 40 6 1 1 
4787 431 1130 120 41 5 4 17 1 237 40 6 1 1 
4788 431 1130 120 41 5 5 17 1 237 40 6 1 1 
4789 431 1130 120 41 5 6 17 1 262 40 6 1 1 
4790 431 1130 120 41 5 7 17 1 237 40 6 1 1 
4791 6 1131 178 18 6 2 4 1 113 35 17 1 1 
4792 6 1131 178 18 6 3 4 1 113 35 17 1 1 
4793 6 1131 178 18 6 4 4 1 -1 35 17 1 1 
4794 6 1131 178 18 6 5 4 1 -1 35 17 1 1 
4795 6 1131 178 18 6 6 4 1 113 35 17 1 1 
4796 6 1131 178 18 6 1 4 1 113 35 17 1 1 
4797 206 1132 41 13 3 4 2 1 30 48 13 2 1 
4798 206 1132 41 13 3 5 2 1 30 48 13 2 1 
4811 195 1136 103 42 6 4 5 1 96 30 23 1 1 
4812 195 1136 103 42 6 5 5 1 96 30 23 1 1 
4813 77 1137 58 18 6 2 1 1 9 40 27 1 1 
4814 77 1137 58 18 6 3 1 1 9 40 27 1 1 
4815 77 1137 58 18 6 4 1 1 9 40 27 1 1 
4816 77 1137 58 18 6 5 1 1 9 40 27 1 1 
4821 330 1139 76 43 3 8 1 1 20 30 27 1 1 
4822 330 1139 76 43 3 9 1 1 19 30 27 1 1 
4823 330 1139 76 43 5 8 1 1 13 30 27 1 1 
4824 330 1139 76 43 5 9 1 1 13 30 27 1 1 
4837 306 1143 76 43 3 10 1 1 3 50 44 1 1 
4838 306 1143 76 43 3 11 1 1 3 50 44 1 1 
4839 259 1144 12 13 4 14 2 1 50 47 53 1 1 
4840 259 1144 12 13 4 15 2 1 50 47 53 1 1 
4841 259 1144 12 13 6 14 2 1 126 47 53 1 1 
4842 259 1144 12 13 6 15 2 1 126 47 53 1 1 
4843 63 1145 179 18 2 8 4 1 113 40 15 1 1 
4844 63 1145 179 18 2 9 4 1 113 40 15 1 1 
4845 63 1145 179 18 2 10 4 1 123 40 15 1 1 
4846 63 1145 179 18 2 11 4 1 123 40 15 1 1 
4847 235 1146 137 18 2 2 4 1 117 50 36 1 1 
4848 235 1146 137 18 2 3 4 1 117 50 36 1 1 
4849 235 1146 137 18 5 2 4 1 121 50 36 1 1 
4850 235 1146 137 18 5 3 4 1 121 50 36 1 1 
4855 273 1148 161 16 5 2 5 1 66 40 37 1 1 
4856 273 1148 161 16 5 3 5 1 66 40 37 1 1 
4857 273 1148 161 16 5 4 5 1 61 40 37 1 1 
4860 163 1150 161 16 6 2 5 1 85 40 44 1 1 
4861 163 1150 161 16 6 3 5 1 66 40 44 1 1 
4862 163 1150 161 16 6 4 5 1 85 40 44 1 1 
4863 163 1150 161 16 6 5 5 1 85 40 44 1 1 
4864 14 1151 36 36 5 15 17 1 252 30 18 1 1 
4865 14 1151 36 36 5 16 17 1 252 30 18 1 1 
4866 14 1151 36 36 6 17 17 1 252 30 18 1 1 
4867 14 1151 36 36 6 17 17 1 262 30 18 1 1 
4868 183 1152 18 33 2 2 4 1 -1 30 27 1 1 
4869 183 1152 18 33 2 3 4 1 -1 30 27 1 1 
4870 183 1152 18 33 2 4 4 1 -1 30 27 1 1 
4871 183 1152 18 33 2 5 4 1 -1 30 27 1 1 
4872 144 1153 152 15 5 14 4 1 117 50 26 1 1 
4873 144 1153 152 15 5 15 4 1 117 50 26 1 1 
4874 144 1153 152 15 5 16 4 1 117 50 26 1 1 
4875 144 1153 152 15 5 17 4 1 117 50 26 1 1 
4876 144 1154 152 15 2 8 4 1 124 45 20 2 1 
4877 144 1154 152 15 2 9 4 1 124 45 20 2 1 
4878 144 1154 152 15 2 10 4 1 115 45 20 2 1 
4879 144 1154 152 15 2 11 4 1 115 45 20 2 1 
4884 109 1156 41 13 2 16 2 1 50 48 37 1 1 
4885 109 1156 41 13 2 17 2 1 50 48 37 1 1 
4886 109 1156 41 13 4 16 2 1 47 48 37 1 1 
4887 109 1156 41 13 4 17 2 1 47 48 37 1 1 
4888 215 1157 166 8 6 4 2 1 36 40 69 1 1 
4889 215 1157 166 8 6 5 2 1 36 40 69 1 1 
4892 328 1159 60 40 3 4 2 1 50 40 32 1 1 
4893 328 1159 60 40 3 5 2 1 50 40 32 1 1 
4894 328 1159 60 40 5 4 2 2 -1 40 32 1 1 
4895 328 1159 60 40 5 5 2 2 -1 40 32 1 1 
4902 329 1162 66 24 4 3 17 1 236 50 31 1 1 
4903 329 1162 66 24 4 4 17 1 236 50 31 1 1 
4904 329 1162 66 24 5 3 17 1 235 50 31 1 1 
4905 329 1162 66 24 5 4 17 1 235 50 31 1 1 
4906 273 1163 161 16 2 2 5 1 86 45 31 1 1 
4907 273 1163 161 16 2 3 5 1 97 45 31 1 1 
4908 273 1163 161 16 3 8 5 1 66 45 31 1 1 
4909 273 1163 161 16 3 9 5 1 66 45 31 1 1 
4910 273 1163 161 16 4 10 5 1 61 45 31 1 1 
4911 273 1163 161 16 4 11 5 1 61 45 31 1 1 
4912 137 1164 88 31 2 8 17 1 252 21 19 1 1 
4913 137 1164 88 31 2 8 17 1 262 21 19 1 1 
4914 137 1164 88 31 2 9 17 1 235 21 19 1 1 
4915 137 1164 88 31 2 9 17 1 236 21 19 1 1 
4916 137 1164 88 31 2 10 17 1 236 21 19 1 1 
4917 137 1164 88 31 2 10 17 1 237 21 19 1 1 
4918 137 1164 88 31 2 11 17 1 236 21 19 1 1 
4919 137 1164 88 31 2 11 17 1 237 21 19 1 1 
4920 137 1164 88 31 5 2 17 1 241 21 19 1 1 
4921 137 1164 88 31 5 2 17 1 243 21 19 1 1 
4922 137 1164 88 31 5 3 17 1 243 21 19 1 1 
4923 137 1164 88 31 5 3 17 1 244 21 19 1 1 
4924 137 1164 88 31 5 4 17 1 243 21 19 1 1 
4925 137 1164 88 31 5 4 17 1 244 21 19 1 1 
4926 137 1164 88 31 5 5 17 1 243 21 19 1 1 
4927 137 1164 88 31 5 5 17 1 244 21 19 1 1 
4928 387 1165 155 34 4 16 1 1 15 55 18 1 1 
4929 387 1165 155 34 4 17 1 1 15 55 18 1 1 
4930 254 1166 105 18 2 14 1 1 54 50 32 1 1 
4931 254 1166 105 18 2 15 1 1 54 50 32 1 1 
4932 254 1166 105 18 2 16 1 1 54 50 32 1 1 
4933 254 1166 105 18 2 17 1 1 54 50 32 1 1 
4934 252 1167 5 27 6 2 1 1 10 50 33 1 1 
4935 252 1167 5 27 6 3 1 1 10 50 33 1 1 
4936 252 1167 5 27 6 4 1 1 57 50 33 1 1 
4937 252 1167 5 27 6 5 1 1 57 50 33 1 1 
4946 432 1170 77 38 4 4 4 1 -1 25 27 1 1 
4947 432 1170 77 38 4 5 4 1 -1 25 27 1 1 
4948 432 1170 77 38 6 4 4 2 112 25 27 1 1 
4949 432 1170 77 38 6 5 4 2 112 25 27 1 1 
4950 292 1171 19 38 2 14 2 1 -1 40 40 1 1 
4951 292 1171 19 38 2 15 2 1 -1 40 40 1 1 
4952 292 1171 19 38 4 14 2 1 56 40 40 1 1 
4953 292 1171 19 38 4 15 2 1 56 40 40 1 1 
4954 292 1171 19 38 6 14 2 1 -1 40 40 1 1 
4955 292 1171 19 38 6 15 2 1 -1 40 40 1 1 
4956 51 1172 110 27 3 2 4 1 122 60 1 1 1 
4957 51 1172 110 27 3 3 4 1 122 60 1 1 1 
4958 51 1172 110 27 3 4 4 1 122 60 1 1 1 
4959 51 1172 110 27 3 5 4 1 122 60 1 1 1 
4960 433 1173 170 11 2 5 5 1 90 45 48 1 1 
4961 433 1173 170 11 2 6 5 1 61 45 48 1 1 
4962 433 1173 170 11 4 5 5 1 63 45 48 1 1 
4963 433 1173 170 11 4 6 5 1 59 45 48 1 1 
4964 348 1174 77 38 2 16 4 1 114 20 11 1 1 
4965 348 1174 77 38 2 17 4 1 114 20 11 1 1 
4966 348 1174 77 38 4 16 4 2 -1 20 11 1 1 
4967 348 1174 77 38 4 17 4 2 -1 20 11 1 1 
4968 348 1174 77 38 6 16 4 1 114 20 11 1 1 
4969 348 1174 77 38 6 17 4 1 114 20 11 1 1 
4970 434 1175 79 40 4 14 2 1 48 35 12 1 1 
4971 434 1175 79 40 4 15 2 1 48 35 12 1 1 
4972 434 1175 79 40 4 16 2 2 33 35 12 1 1 
4973 434 1175 79 40 4 17 2 2 33 35 12 1 1 
4980 359 1177 53 25 3 7 5 1 102 27 28 1 1 
4985 314 1179 79 40 2 14 2 1 -1 60 67 1 1 
4986 314 1179 79 40 2 15 2 1 -1 60 67 1 1 
4987 314 1179 79 40 4 14 2 1 -1 60 67 1 1 
4988 314 1179 79 40 4 15 2 1 -1 60 67 1 1 
4993 436 1181 83 17 2 13 5 1 60 25 10 3 1 
4994 436 1181 83 17 2 14 5 1 91 25 10 3 1 
5015 161 1185 87 43 2 10 1 1 19 40 33 1 1 
5016 161 1185 87 43 2 11 1 1 13 40 33 1 1 
5023 8 1188 161 16 2 10 2 1 39 50 45 1 1 
5024 8 1188 161 16 2 11 2 1 39 50 45 1 1 
5025 49 1189 166 8 3 2 2 1 50 40 19 1 1 
5026 49 1189 166 8 3 3 2 1 50 40 19 1 1 
5027 49 1189 166 8 4 8 2 1 50 40 19 1 1 
5028 49 1189 166 8 4 9 2 1 50 40 19 1 1 
5029 49 1189 166 8 5 2 2 1 127 40 19 1 1 
5030 49 1189 166 8 5 3 2 1 127 40 19 1 1 
5031 266 1190 167 29 3 8 5 1 87 57 58 1 1 
5032 266 1190 167 29 3 9 5 1 87 57 58 1 1 
5033 266 1190 167 29 3 7 5 1 63 57 58 1 1 
5034 438 1191 83 17 6 2 5 1 86 40 41 1 1 
5035 438 1191 83 17 6 3 5 1 85 40 41 1 1 
5036 438 1191 83 17 6 4 5 1 86 40 41 1 1 
5037 438 1191 83 17 6 5 5 1 86 40 41 1 1 
5040 420 1193 130 34 3 4 1 1 26 30 23 1 1 
5041 420 1193 130 34 3 5 1 1 26 30 23 1 1 
5042 439 1194 117 17 4 2 1 1 17 30 24 1 1 
5043 439 1194 117 17 4 3 1 1 17 30 24 1 1 
5044 439 1194 117 17 4 4 1 1 17 30 24 1 1 
5045 439 1194 117 17 4 5 1 1 17 30 24 1 1 
5046 156 1195 40 13 2 16 2 1 31 50 25 2 1 
5047 156 1195 40 13 2 17 2 1 31 50 25 2 1 
5048 370 1196 87 43 2 10 2 1 37 20 18 1 1 
5049 370 1196 87 43 2 11 2 1 37 20 18 1 1 
5050 370 1196 87 43 4 10 2 1 37 20 18 1 1 
5051 370 1196 87 43 4 11 2 1 37 20 18 1 1 
5055 33 1198 95 27 4 2 4 2 -1 40 38 1 1 
5056 33 1198 95 27 4 3 4 2 -1 40 38 1 1 
5057 33 1198 95 27 4 4 4 2 -1 40 38 1 1 
5058 33 1198 95 27 4 5 4 2 -1 40 38 1 1 
5059 35 1199 93 32 4 2 1 1 3 45 41 1 1 
5060 35 1199 93 32 4 3 1 1 8 45 41 1 1 
5061 35 1199 93 32 4 4 1 1 3 45 41 1 1 
5062 35 1199 93 32 4 5 1 1 3 45 41 1 1 
5067 387 1201 155 34 3 14 1 1 15 55 33 1 1 
5068 387 1201 155 34 3 15 1 1 15 55 33 1 1 
5069 387 1201 155 34 5 14 1 1 15 55 33 1 1 
5070 387 1201 155 34 5 15 1 1 15 55 33 1 1 
5071 144 1202 152 15 5 2 4 1 -1 65 47 1 1 
5072 144 1202 152 15 5 3 4 1 -1 65 47 1 1 
5073 144 1202 152 15 5 4 4 1 -1 65 47 1 1 
5074 144 1202 152 15 5 5 4 1 -1 65 47 1 1 
5090 1 1208 81 33 4 10 4 1 118 60 56 1 1 
5091 1 1208 81 33 4 11 4 1 118 60 56 1 1 
5092 1 1208 81 33 6 10 4 1 125 60 56 1 1 
5093 1 1208 81 33 6 11 4 1 125 60 56 1 1 
5102 259 1211 12 13 3 14 2 1 37 40 24 1 1 
5103 259 1211 12 13 3 15 2 1 37 40 24 1 1 
5104 259 1211 12 13 5 14 2 1 -1 40 24 1 1 
5105 259 1211 12 13 5 15 2 1 -1 40 24 1 1 
5112 48 1214 8 8 2 2 2 1 30 50 52 1 1 
5113 48 1214 8 8 2 3 2 1 30 50 52 1 1 
5114 48 1214 8 8 4 2 2 1 31 50 52 1 1 
5115 48 1214 8 8 4 3 2 1 31 50 52 1 1 
5116 425 1215 103 42 2 2 5 1 91 30 36 3 1 
5117 425 1215 103 42 2 3 5 1 91 30 36 3 1 
5118 156 1216 40 13 2 14 2 1 31 50 35 2 1 
5119 156 1216 40 13 2 15 2 1 31 50 35 2 1 
5124 165 1218 158 32 4 2 1 1 18 40 31 1 1 
5125 165 1218 158 32 4 3 1 1 19 40 31 1 1 
5126 165 1218 158 32 4 4 1 1 13 40 31 1 1 
5127 63 1219 179 18 5 8 4 1 114 20 27 2 1 
5128 63 1219 179 18 5 9 4 1 114 20 27 2 1 
5129 63 1219 179 18 5 10 4 1 114 20 27 2 1 
5130 63 1219 179 18 5 11 4 1 114 20 27 2 1 
5131 401 1220 13 38 2 8 4 1 149 20 20 1 1 
5132 401 1220 13 38 2 9 4 1 149 20 20 1 1 
5133 401 1220 13 38 4 8 4 1 114 20 20 1 1 
5134 401 1220 13 38 4 9 4 1 114 20 20 1 1 
5135 401 1220 13 38 6 8 4 1 114 20 20 1 1 
5136 401 1220 13 38 6 9 4 1 114 20 20 1 1 
5137 245 1221 20 39 5 17 17 1 239 50 33 1 1 
5138 245 1221 20 39 5 17 17 1 240 50 33 1 1 
5139 245 1221 20 39 6 15 17 1 236 50 33 1 1 
5140 245 1221 20 39 6 16 17 1 236 50 33 1 1 
5145 161 1223 87 43 2 8 1 1 24 60 52 1 1 
5146 161 1223 87 43 2 9 1 1 24 60 52 1 1 
5147 367 1224 166 8 5 8 1 1 3 40 44 1 1 
5148 367 1224 166 8 5 9 1 1 3 40 44 1 1 
5149 367 1224 166 8 5 10 1 1 1 40 44 1 1 
5150 367 1224 166 8 5 11 1 1 1 40 44 1 1 
5151 96 1225 103 42 2 8 5 1 148 20 13 1 1 
5152 96 1225 103 42 2 9 5 1 148 20 13 1 1 
5153 96 1225 103 42 2 10 5 1 91 20 13 1 1 
5154 96 1225 103 42 2 11 5 1 91 20 13 1 1 
5155 372 1226 73 8 4 4 1 1 15 60 61 1 1 
5156 372 1226 73 8 4 5 1 1 15 60 61 1 1 
5157 372 1226 73 8 6 4 1 1 24 60 61 1 1 
5158 372 1226 73 8 6 5 1 1 24 60 61 1 1 
5159 292 1227 19 38 2 10 2 1 40 50 38 1 1 
5160 292 1227 19 38 2 11 2 1 40 50 38 1 1 
5161 292 1227 19 38 4 10 2 1 39 50 38 1 1 
5162 292 1227 19 38 4 11 2 1 39 50 38 1 1 
5163 143 1228 137 18 4 4 4 2 -1 26 29 1 1 
5164 143 1228 137 18 4 5 4 2 -1 26 29 1 1 
5173 410 1231 60 40 3 10 2 1 36 40 38 1 1 
5174 410 1231 60 40 3 11 2 1 36 40 38 1 1 
5175 410 1231 60 40 6 10 15 2 -1 40 38 1 1 
5176 410 1231 60 40 6 11 15 2 -1 40 38 1 1 
5189 12 1235 156 32 4 4 5 1 86 35 37 1 1 
5190 12 1235 156 32 4 5 5 1 66 35 37 1 1 
5191 12 1235 156 32 5 2 5 1 90 35 37 1 1 
5192 12 1235 156 32 5 3 5 1 90 35 37 1 1 
5195 203 1237 77 38 2 14 4 1 114 20 18 2 1 
5196 203 1237 77 38 2 15 4 1 114 20 18 2 1 
5197 203 1237 77 38 4 14 4 1 114 20 18 2 1 
5198 203 1237 77 38 4 15 4 1 114 20 18 2 1 
5199 107 1238 53 25 4 3 5 1 67 10 5 2 1 
5200 107 1238 53 25 6 2 5 1 67 10 5 2 1 
5201 107 1238 53 25 6 3 5 1 67 10 5 2 1 
5202 107 1238 53 25 6 4 5 1 67 10 5 2 1 
5203 441 1239 120 41 3 7 17 1 236 20 15 1 1 
5204 441 1239 120 41 3 9 17 1 236 20 15 1 1 
5205 441 1239 120 41 3 10 17 1 237 20 15 1 1 
5206 441 1239 120 41 3 11 17 1 237 20 15 1 1 
5213 286 1241 170 11 4 3 5 3 65 25 22 1 1 
5214 286 1241 170 11 4 4 5 3 65 25 22 1 1 
5215 286 1241 170 11 4 5 5 3 65 25 22 1 1 
5216 286 1241 170 11 4 6 5 3 65 25 22 1 1 
5217 381 1242 166 8 2 2 2 1 31 50 49 1 1 
5218 381 1242 166 8 2 3 2 1 31 50 49 1 1 
5219 381 1242 166 8 3 10 2 1 39 50 49 1 1 
5220 381 1242 166 8 3 11 2 1 39 50 49 1 1 
5240 43 1245 41 13 2 2 2 1 38 48 38 1 1 
5241 43 1245 41 13 2 3 2 1 38 48 38 1 1 
5242 43 1245 41 13 4 2 2 1 40 48 38 1 1 
5243 43 1245 41 13 4 3 2 1 40 48 38 1 1 
5248 144 1247 152 15 6 14 2 1 30 50 35 2 1 
5249 144 1247 152 15 6 15 2 1 30 50 35 2 1 
5250 144 1247 152 15 6 16 2 1 30 50 35 2 1 
5251 144 1247 152 15 6 17 2 1 30 50 35 2 1 
5252 430 1248 60 40 3 8 2 1 42 50 23 1 1 
5253 430 1248 60 40 3 9 2 1 42 50 23 1 1 
5254 430 1248 60 40 6 8 2 1 38 50 23 1 1 
5255 430 1248 60 40 6 9 2 1 38 50 23 1 1 
5256 398 1249 157 32 2 2 1 1 10 40 36 1 1 
5257 398 1249 157 32 2 3 1 1 10 40 36 1 1 
5258 409 1250 5 27 5 2 4 1 113 35 32 2 1 
5259 409 1250 5 27 5 3 4 1 113 35 32 2 1 
5260 409 1250 5 27 5 4 4 1 113 35 32 2 1 
5261 409 1250 5 27 5 5 4 1 113 35 32 2 1 
5262 375 1251 158 32 6 8 2 1 48 25 29 1 1 
5263 375 1251 158 32 6 9 2 1 48 25 29 1 1 
5264 375 1251 158 32 6 10 2 1 48 25 29 1 1 
5265 375 1251 158 32 6 11 2 1 48 25 29 1 1 
5266 60 1252 92 39 6 1 17 1 235 52 36 1 1 
5267 60 1252 92 39 6 2 17 1 236 52 36 1 1 
5268 170 1253 60 40 2 10 2 1 43 60 17 1 1 
5269 170 1253 60 40 2 11 2 1 43 60 17 1 1 
5270 170 1253 60 40 5 10 2 1 43 60 17 1 1 
5271 170 1253 60 40 5 11 2 1 43 60 17 1 1 
5272 21 1254 13 38 2 8 2 1 44 60 56 1 1 
5273 21 1254 13 38 2 9 2 1 44 60 56 1 1 
5278 41 1256 40 13 6 14 2 1 -1 60 44 1 1 
5279 41 1256 40 13 6 15 2 1 -1 60 44 1 1 
5280 41 1256 40 13 6 16 2 1 -1 60 44 1 1 
5281 41 1256 40 13 6 17 2 1 -1 60 44 1 1 
5282 27 1257 157 32 3 10 1 1 1 44 40 1 1 
5283 27 1257 157 32 3 11 1 1 1 44 40 1 1 
5284 27 1257 157 32 4 4 1 1 8 44 40 1 1 
5285 27 1257 157 32 4 5 1 1 8 44 40 1 1 
5286 442 1258 81 33 4 2 4 1 -1 31 34 1 1 
5287 442 1258 81 33 4 3 4 1 -1 31 34 1 1 
5288 442 1258 81 33 4 4 4 1 -1 31 34 1 1 
5289 442 1258 81 33 4 5 4 1 -1 31 34 1 1 
5290 202 1259 19 38 6 14 2 1 56 15 15 1 1 
5291 202 1259 19 38 6 15 2 1 56 15 15 1 1 
5292 202 1259 19 38 6 16 2 1 56 15 15 1 1 
5293 202 1259 19 38 6 17 2 1 56 15 15 1 1 
5294 144 1260 152 15 2 2 4 1 120 60 58 2 1 
5295 144 1260 152 15 2 3 4 1 120 60 58 2 1 
5296 144 1260 152 15 2 4 4 1 120 60 58 2 1 
5297 144 1260 152 15 2 5 4 1 120 60 58 2 1 
5298 309 1261 66 24 6 7 17 1 237 50 16 1 1 
5299 309 1261 66 24 6 9 17 1 236 50 16 1 1 
5300 309 1261 66 24 6 10 17 1 236 50 16 1 1 
5301 309 1261 66 24 6 11 17 1 236 50 16 1 1 
5302 227 1262 137 18 5 4 1 2 5 25 20 1 1 
5303 227 1262 137 18 5 5 1 2 5 25 20 1 1 
5312 188 1265 142 14 5 15 17 1 238 15 8 1 1 
5313 188 1265 142 14 5 16 17 1 238 15 8 1 1 
5314 188 1265 142 14 5 17 17 1 246 15 8 1 1 
5315 188 1265 142 14 5 17 17 1 247 15 8 1 1 
5316 137 1266 88 31 2 8 17 1 239 7 6 1 1 
5317 137 1266 88 31 2 9 17 1 245 7 6 1 1 
5318 137 1266 88 31 2 10 17 1 245 7 6 1 1 
5319 137 1266 88 31 2 11 17 1 245 7 6 1 1 
5320 137 1266 88 31 5 2 17 1 250 7 6 1 1 
5321 137 1266 88 31 5 3 17 1 251 7 6 1 1 
5322 137 1266 88 31 5 4 17 1 251 7 6 1 1 
5323 137 1266 88 31 5 5 17 1 250 7 6 1 1 
5324 224 1267 18 33 5 2 5 1 86 43 31 1 1 
5325 224 1267 18 33 5 3 5 1 86 43 31 1 1 
5326 224 1267 18 33 5 4 5 1 66 43 31 1 1 
5327 224 1267 18 33 5 5 5 1 59 43 31 1 1 
5334 107 1270 53 25 2 2 5 1 148 14 17 1 1 
5335 107 1270 53 25 2 3 5 1 148 14 17 1 1 
5336 107 1270 53 25 3 2 5 1 86 14 17 1 1 
5337 107 1270 53 25 3 3 5 1 99 14 17 1 1 
5338 99 1271 155 34 3 16 1 1 14 55 44 1 1 
5339 99 1271 155 34 3 17 1 1 14 55 44 1 1 
5340 99 1271 155 34 5 16 1 1 14 55 44 1 1 
5341 99 1271 155 34 5 17 1 1 14 55 44 1 1 
5342 443 1272 105 18 2 14 1 1 26 30 8 1 1 
5343 443 1272 105 18 2 15 1 1 26 30 8 1 1 
5344 443 1272 105 18 2 16 1 1 26 30 8 1 1 
5345 443 1272 105 18 2 17 1 1 17 30 8 1 1 
5346 272 1273 120 41 4 2 17 1 238 40 20 1 1 
5347 272 1273 120 41 4 3 17 1 239 40 20 1 1 
5348 272 1273 120 41 4 4 17 1 239 40 20 1 1 
5349 272 1273 120 41 4 5 17 1 237 40 20 1 1 
5350 141 1274 161 16 3 2 5 1 66 40 48 1 1 
5351 141 1274 161 16 3 3 5 1 66 40 48 1 1 
5352 282 1275 179 18 3 2 4 1 -1 42 46 1 1 
5353 282 1275 179 18 3 3 4 1 -1 42 46 1 1 
5354 282 1275 179 18 3 4 4 1 115 42 46 1 1 
5355 282 1275 179 18 3 5 4 1 115 42 46 1 1 
5356 425 1276 103 42 2 10 5 1 60 20 20 3 1 
5357 425 1276 103 42 2 11 5 1 60 20 20 3 1 
5358 32 1277 81 33 3 8 4 1 114 10 25 2 1 
5359 32 1277 81 33 3 9 4 1 114 10 25 2 1 
5360 32 1277 81 33 3 10 4 1 114 10 25 2 1 
5361 32 1277 81 33 3 11 4 1 114 10 25 2 1 
5362 106 1278 18 33 4 2 4 1 -1 30 32 1 1 
5363 106 1278 18 33 4 3 4 1 -1 30 32 1 1 
5364 106 1278 18 33 4 4 4 1 -1 30 32 1 1 
5365 106 1278 18 33 4 5 4 1 -1 30 32 1 1 
5370 136 1280 158 32 3 8 1 1 57 50 31 1 1 
5371 136 1280 158 32 3 9 1 1 57 50 31 1 1 
5372 168 1281 158 32 3 14 1 1 7 20 8 2 1 
5373 168 1281 158 32 3 15 1 1 7 20 8 2 1 
5374 168 1281 158 32 3 16 1 1 7 20 8 2 1 
5375 168 1281 158 32 3 17 1 1 7 20 8 2 1 
5376 154 1282 76 43 2 2 1 1 27 25 16 1 1 
5377 154 1282 76 43 2 3 1 1 27 25 16 1 1 
5378 154 1282 76 43 4 2 1 1 6 25 16 1 1 
5379 154 1282 76 43 4 3 1 1 6 25 16 1 1 
5380 144 1283 152 15 2 2 4 1 121 45 38 2 1 
5381 144 1283 152 15 2 3 4 1 121 45 38 2 1 
5382 144 1283 152 15 2 4 4 1 119 45 38 2 1 
5383 144 1283 152 15 2 5 4 1 119 45 38 2 1 
5384 137 1284 88 31 2 8 17 1 240 7 7 1 1 
5385 137 1284 88 31 2 9 17 1 246 7 7 1 1 
5386 137 1284 88 31 2 10 17 1 246 7 7 1 1 
5387 137 1284 88 31 2 11 17 1 246 7 7 1 1 
5388 137 1284 88 31 5 2 17 1 251 7 7 1 1 
5389 137 1284 88 31 5 3 17 1 253 7 7 1 1 
5390 137 1284 88 31 5 4 17 1 253 7 7 1 1 
5391 137 1284 88 31 5 5 17 1 251 7 7 1 1 
5392 137 1285 88 31 5 10 17 1 252 22 27 1 1 
5393 137 1285 88 31 5 11 17 1 252 22 27 1 1 
5398 372 1287 73 8 2 10 1 1 27 25 12 1 1 
5399 372 1287 73 8 2 11 1 1 27 25 12 1 1 
5400 423 1288 170 11 2 8 5 3 -1 25 20 1 1 
5401 423 1288 170 11 2 9 5 3 -1 25 20 1 1 
5406 120 1290 87 43 2 4 1 1 57 50 35 1 1 
5407 120 1290 87 43 2 5 1 1 57 50 35 1 1 
5408 120 1290 87 43 4 4 1 1 18 50 35 1 1 
5409 120 1290 87 43 4 5 1 1 13 50 35 1 1 
5410 364 1291 35 33 2 2 4 1 -1 40 33 1 1 
5411 364 1291 35 33 2 3 4 1 -1 40 33 1 1 
5412 364 1291 35 33 2 4 4 1 -1 40 33 1 1 
5413 364 1291 35 33 2 5 4 1 -1 40 33 1 1 
5414 12 1292 156 32 4 8 1 1 7 15 21 2 1 
5415 12 1292 156 32 4 9 1 1 7 15 21 2 1 
5416 12 1292 156 32 4 10 1 1 7 15 21 2 1 
5417 12 1292 156 32 4 11 1 1 7 15 21 2 1 
5418 158 1293 83 17 3 13 5 1 59 40 34 1 1 
5419 158 1293 83 17 3 14 5 1 59 40 34 1 1 
5420 267 1294 166 8 3 10 2 1 40 50 40 1 1 
5421 267 1294 166 8 3 11 2 1 40 50 40 1 1 
5422 220 1295 43 27 3 8 4 1 120 60 52 2 1 
5423 220 1295 43 27 3 9 4 1 120 60 52 2 1 
5424 220 1295 43 27 3 10 4 1 120 60 52 2 1 
5425 220 1295 43 27 3 11 4 1 120 60 52 2 1 
5426 61 1296 180 31 2 10 17 1 239 11 11 1 1 
5427 61 1296 180 31 2 11 17 1 239 11 11 1 1 
